CountyName,Year,beef,milk,steers,bulls,dairy_150,dairy_440,fin_cattle,hogs_fin,hogs_sow,hogs_boars
LUCAS,1976,27950,650,1079,1398,385,385,2193,40633,1560,31197
LUCAS,1977,27007,635,1072,1350,351,351,2024,37633,1672,33441
LUCAS,1978,25000,600,1192,1250,330,330,2164,38333,1764,35283
LUCAS,1979,24000,700,1143,1200,424,424,1948,43667,1629,32590
LUCAS,1980,24000,700,981,1200,328,328,1794,42000,1621,32420
LUCAS,1981,24500,700,967,1225,346,346,1922,41200,1595,31893
LUCAS,1982,23400,700,797,1170,298,298,1799,38333,1382,27638
LUCAS,1983,19700,700,854,985,365,365,1851,40000,1408,28164
LUCAS,1984,21400,400,705,1070,151,151,1302,36667,1339,26771
LUCAS,1985,19900,400,621,995,149,149,1374,37000,1277,25533
LUCAS,1986,20500,400,635,1025,148,148,1545,29333,1226,24528
LUCAS,1987,21000,400,698,1050,172,172,1899,24000,1292,25843
LUCAS,1988,20000,500,702,1000,229,229,1901,25667,1238,24760
LUCAS,1989,20400,500,649,1020,232,232,1716,21667,1300,25998
LUCAS,1990,20500,400,691,1025,195,195,1676,21549,1238,24760
LUCAS,1991,20718,354,727,1036,164,164,1634,21933,1393,27854
LUCAS,1992,20978,344,621,1049,160,160,1545,21559,1315,26308
LUCAS,1993,21048,334,628,1052,153,153,1493,21300,1315,26308
LUCAS,1994,21019,329,649,1051,150,150,1446,20745,1161,23212
LUCAS,1995,21679,306,642,1084,142,142,1389,19983,1052,21046
LUCAS,1996,21346,295,635,1067,134,134,1333,19227,967,19344
LUCAS,1997,21525,264,705,1076,108,108,1302,19901,104,2074
LUCAS,1998,20327,277,705,1016,133,133,1068,19546,82,1632
LUCAS,1999,20254,282,720,1013,142,142,1173,18904,60,1208
LUCAS,2000,19964,286,776,998,154,154,1192,18148,43,859
LUCAS,2001,18800,300,741,940,183,183,1780,17588,27,533
LUCAS,2002,19312,85,4717,966,27,27,3435,16949,8,170
LUCAS,2003,18000,200,3264,900,86,86,3088,16867,7,137
LUCAS,2004,16500,100,2433,825,41,41,2478,16758,6,114
LUCAS,2005,16000,91,1896,800,54,54,1799,16622,4,90
LUCAS,2006,16000,100,1418,800,53,53,1473,16579,3,63
LUCAS,2007,18850,70,1276,942,28,28,1010,16858,2,34
LUCAS,2008,20000,232,1275,1000,80,80,1099,18692,5,95
LUCAS,2009,19300,184,1508,965,66,66,1266,21831,4,89
LUCAS,2010,18700,131,1885,935,50,50,1481,25275,4,76
LUCAS,2011,17900,80,2239,895,32,32,1689,29099,3,62
LUCAS,2012,15886,7,2894,794,3,3,1997,32799,2,41
LUCAS,2013,16600,19,1977,830,7,7,1590,34378,2,47
LUCAS,2014,15700,22,1537,785,8,8,1343,36821,2,49
LUCAS,2015,16300,28,1160,815,11,11,1116,38440,2,50
LUCAS,2016,17100,32,810,855,12,12,899,40892,2,50
LUCAS,2017,17974,17,612,899,6,6,732,42987,2,48
LUCAS,2018,18200,39,485,910,14,14,690,43547,2,49
LUCAS,2019,17800,39,492,890,15,15,692,44200,3,50
LYON,1968,10600,10600,713,530,25889,25889,766,81320,6,125
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1969,11400,9900,820,570,23892,23892,801,74820,6,116
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1970,12700,9600,820,635,22869,22869,801,85154,6,114
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1971,14700,9500,738,735,20870,20870,774,86487,5,97
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1972,16100,9500,783,805,22045,22045,789,86154,5,100
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1973,18300,9000,712,915,19166,19166,33771,89154,5,98
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1974,19100,9000,636,955,19571,19571,29479,84487,4,86
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1975,20100,9600,445,1005,18594,18594,23348,76987,4,90
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1976,20300,8950,567,1015,14942,14942,23522,138733,5,99
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1977,18900,8300,563,945,15317,15317,23688,143500,5,106
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1978,18300,8100,626,915,17145,17145,24542,165000,6,111
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1979,18000,7800,600,900,14013,14013,22533,183333,5,103
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1980,18700,7700,515,935,13439,13439,20505,183333,5,103
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1981,20400,7700,508,1020,13519,13519,21836,196667,5,101
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1982,19300,7700,419,965,13292,13292,22140,188333,4,88
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1983,16900,7600,448,845,13371,13371,21149,186667,4,90
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1984,15300,6700,371,765,12313,12313,16857,189333,4,85
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1985,13000,5500,326,650,11375,11375,13775,193333,4,81
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1986,11000,5800,334,550,10930,10930,12778,185333,4,78
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1987,10700,4300,367,535,8041,8041,15456,189000,4,82
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1988,11000,4600,369,550,8032,8032,14956,190667,4,78
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1989,11000,4800,341,550,8705,8705,14780,206333,4,82
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1990,10700,5100,363,535,9248,9248,15133,221277,4,78
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1991,10620,4638,382,531,8832,8832,15485,241604,4,89
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1992,10558,4643,326,528,9198,9198,15813,254527,4,84
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1993,10402,4653,330,520,9510,9510,16160,268604,4,84
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1994,10199,4759,341,510,9993,9993,16509,278653,4,73
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1995,10327,4598,337,516,10328,10328,16854,284898,3,67
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
LYON,1996,9981,4623,334,499,10551,10551,17198,289846,3,61
 209636.4591880861 4821994.860755815, 209573.7560901129 4821971.861746762, 209322.86604762217 4821858.866285415, 209265.95964046248 4821886.866218389, 209146.05302096403 4821974.865351837, 209054.25563722983 4822078.8640462505, 209001.7547347151 4822266.8606091095, 209016.75454226672 4822326.859235669, 209041.66044578212 4822388.857801024, 209047.86329507822 4822445.856534497, 209050.55050463765 4822506.855247503, 209053.0501459444 4822566.853989283
