CountyName,Year,State,CN_lb/ac
POTTAWATTAMIE,2016,IA,66.05709396
,,,
 255253.54213143827 4594291.950058793, 255194.04373280762 4594344.95014069, 253212.27879826407 4594449.96619483, 253125.77966547763 4594420.967071865
POTTAWATTAMIE,2017,IA,67.29171097
,,,
 255253.54213143827 4594291.950058793, 255194.04373280762 4594344.95014069, 253212.27879826407 4594449.96619483, 253125.77966547763 4594420.967071865
POTTAWATTAMIE,2018,IA,60.66258127
,,,
 255253.54213143827 4594291.950058793, 255194.04373280762 4594344.95014069, 253212.27879826407 4594449.96619483, 253125.77966547763 4594420.967071865
POTTAWATTAMIE,2019,IA,61.38454103
,,,
 255253.54213143827 4594291.950058793, 255194.04373280762 4594344.95014069, 253212.27879826407 4594449.96619483, 253125.77966547763 4594420.967071865
POWESHIEK,1968,IA,32.25106801
POWESHIEK,1969,IA,24.02005538
POWESHIEK,1970,IA,24.75317325
POWESHIEK,1971,IA,28.96126791
POWESHIEK,1972,IA,28.74219782
POWESHIEK,1973,IA,43.58602611
POWESHIEK,1974,IA,52.86752329
POWESHIEK,1975,IA,45.07842496
POWESHIEK,1976,IA,57.68936468
POWESHIEK,1977,IA,41.30338415
POWESHIEK,1978,IA,40.14690711
POWESHIEK,1979,IA,49.18836651
POWESHIEK,1980,IA,48.19306561
POWESHIEK,1981,IA,51.51231212
POWESHIEK,1982,IA,46.12614005
POWESHIEK,1983,IA,47.64433331
POWESHIEK,1984,IA,47.7299605
POWESHIEK,1985,IA,51.18083495
POWESHIEK,1986,IA,46.2208601
POWESHIEK,1987,IA,50.86153377
POWESHIEK,1988,IA,54.92789961
POWESHIEK,1989,IA,53.83854422
POWESHIEK,1990,IA,57.46618441
POWESHIEK,1991,IA,58.18834317
POWESHIEK,1992,IA,55.4518777
POWESHIEK,1993,IA,49.59823495
POWESHIEK,1994,IA,65.33355975
POWESHIEK,1995,IA,54.0616723
POWESHIEK,1996,IA,66.5667471
POWESHIEK,1997,IA,58.73909999
POWESHIEK,1998,IA,58.6603969
POWESHIEK,1999,IA,60.94129197
POWESHIEK,2000,IA,58.84009693
POWESHIEK,2001,IA,53.26608086
POWESHIEK,2002,IA,52.18812082
POWESHIEK,2003,IA,56.61441892
POWESHIEK,2004,IA,60.91031998
POWESHIEK,2005,IA,63.4401712
POWESHIEK,2006,IA,62.54444027
POWESHIEK,2007,IA,68.20596281
POWESHIEK,2008,IA,71.71996049
POWESHIEK,2009,IA,62.6572169
POWESHIEK,2010,IA,58.34727493
POWESHIEK,2011,IA,74.72097457
POWESHIEK,2012,IA,75.02298705
POWESHIEK,2013,IA,67.63194959
POWESHIEK,2014,IA,55.95315075
POWESHIEK,2015,IA,60.59695948
POWESHIEK,2016,IA,64.62660951
POWESHIEK,2017,IA,65.82366951
POWESHIEK,2018,IA,59.29447721
POWESHIEK,2019,IA,59.99202634
RINGGOLD,1968,IA,11.09977714
RINGGOLD,1969,IA,3.705292899
RINGGOLD,1970,IA,3.415994349
RINGGOLD,1971,IA,6.000392204
RINGGOLD,1972,IA,5.829991082
RINGGOLD,1973,IA,20.07383095
RINGGOLD,1974,IA,26.76726481
RINGGOLD,1975,IA,20.39243169
RINGGOLD,1976,IA,24.61931125
RINGGOLD,1977,IA,10.57786609
RINGGOLD,1978,IA,8.002751265
RINGGOLD,1979,IA,15.649945
RINGGOLD,1980,IA,17.45019861
RINGGOLD,1981,IA,17.90638165
RINGGOLD,1982,IA,14.9121262
RINGGOLD,1983,IA,16.42906047
RINGGOLD,1984,IA,11.37939032
RINGGOLD,1985,IA,12.61640572
RINGGOLD,1986,IA,15.08437391
RINGGOLD,1987,IA,17.08539457
RINGGOLD,1988,IA,17.96710932
RINGGOLD,1989,IA,20.32904794
RINGGOLD,1990,IA,24.08650406
RINGGOLD,1991,IA,30.31896572
RINGGOLD,1992,IA,30.14251034
RINGGOLD,1993,IA,23.73329941
RINGGOLD,1994,IA,38.49916477
RINGGOLD,1995,IA,27.41199285
RINGGOLD,1996,IA,38.87640354
RINGGOLD,1997,IA,37.33162695
RINGGOLD,1998,IA,37.00760987
RINGGOLD,1999,IA,40.44400185
RINGGOLD,2000,IA,37.0779942
RINGGOLD,2001,IA,37.67002673
RINGGOLD,2002,IA,32.55954745
RINGGOLD,2003,IA,32.60507138
RINGGOLD,2004,IA,39.23683034
RINGGOLD,2005,IA,37.95225105
RINGGOLD,2006,IA,37.65583521
RINGGOLD,2007,IA,31.37238763
RINGGOLD,2008,IA,40.91927123
RINGGOLD,2009,IA,35.89284925
RINGGOLD,2010,IA,21.81447634
RINGGOLD,2011,IA,118.5226524
RINGGOLD,2012,IA,140.1049527
RINGGOLD,2013,IA,145.5065776
RINGGOLD,2014,IA,151.369859
RINGGOLD,2015,IA,48.87613923
RINGGOLD,2016,IA,50.42380956
RINGGOLD,2017,IA,50.87061563
RINGGOLD,2018,IA,48.34403279
RINGGOLD,2019,IA,48.61594424
SAC,1968,IA,47.87091142
SAC,1969,IA,50.37922266
SAC,1970,IA,51.88544151
SAC,1971,IA,50.48489095
SAC,1972,IA,51.38363045
SAC,1973,IA,58.14225199
SAC,1974,IA,60.30575171
SAC,1975,IA,58.5037263
SAC,1976,IA,78.16979429
SAC,1977,IA,70.24263959
SAC,1978,IA,68.57505938
SAC,1979,IA,80.77014977
SAC,1980,IA,76.8250918
SAC,1981,IA,83.02559335
SAC,1982,IA,73.32044102
SAC,1983,IA,70.73210429
SAC,1984,IA,79.33677089
SAC,1985,IA,80.50564507
SAC,1986,IA,71.15158062
SAC,1987,IA,72.34233654
SAC,1988,IA,81.86178382
SAC,1989,IA,73.8255384
SAC,1990,IA,73.92100676
SAC,1991,IA,66.96911626
SAC,1992,IA,69.08947712
SAC,1993,IA,60.39515691
SAC,1994,IA,74.79608941
SAC,1995,IA,65.57132453
SAC,1996,IA,75.45861091
SAC,1997,IA,67.39167362
SAC,1998,IA,69.64377142
SAC,1999,IA,64.67295425
SAC,2000,IA,67.70369537
SAC,2001,IA,56.86890423
SAC,2002,IA,59.9686515
SAC,2003,IA,67.61864888
SAC,2004,IA,67.18448573
SAC,2005,IA,74.20229401
SAC,2006,IA,69.94169765
SAC,2007,IA,85.83646944
SAC,2008,IA,86.95940705
SAC,2009,IA,75.71632927
SAC,2010,IA,71.47474685
SAC,2011,IA,88.39998306
SAC,2012,IA,89.66698296
SAC,2013,IA,83.19588332
SAC,2014,IA,68.32512114
SAC,2015,IA,71.11752635
SAC,2016,IA,75.92787969
SAC,2017,IA,77.35925818
SAC,2018,IA,69.56943368
SAC,2019,IA,70.40158408
SCOTT,1968,IA,34.51140775
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1969,IA,31.25695453
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1970,IA,32.87510056
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1971,IA,34.83679868
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1972,IA,36.36006766
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1973,IA,44.17402776
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1974,IA,47.46158109
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1975,IA,44.84574517
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1976,IA,57.88682335
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1977,IA,49.76138808
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1978,IA,44.08542826
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1979,IA,52.77352263
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1980,IA,51.57476691
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1981,IA,55.10771128
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1982,IA,49.38517854
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1983,IA,50.34314755
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1984,IA,53.0201233
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1985,IA,56.10699512
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1986,IA,50.73611995
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1987,IA,52.92398495
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1988,IA,57.53036815
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1989,IA,51.91124181
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1990,IA,53.43937064
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1991,IA,52.31799098
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1992,IA,52.52692947
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1993,IA,45.3831527
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1994,IA,59.75385369
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1995,IA,48.04532423
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1996,IA,59.55266229
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1997,IA,54.39588703
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1998,IA,53.43293223
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,1999,IA,54.31586066
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,2000,IA,54.21173612
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,2001,IA,47.70773619
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,2002,IA,47.37609065
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,2003,IA,52.6925072
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,2004,IA,52.10664143
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,2005,IA,57.25808512
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,2006,IA,53.98745568
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,2007,IA,61.39069907
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,2008,IA,64.8856219
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,2009,IA,53.78661002
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,2010,IA,62.90551858
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,2011,IA,77.12902307
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,2012,IA,68.35573955
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,2013,IA,64.90068558
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,2014,IA,54.53340845
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,2015,IA,60.24301023
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,2016,IA,64.273469
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,2017,IA,65.51599239
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,2018,IA,59.10423375
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SCOTT,2019,IA,59.78446605
,,,
 720577.1629618572 4623242.361294941, 720589.4128383684 4623258.3614222715, 720836.2854302535 4623737.36391629, 720835.5977337717 4623759.363942779
SHELBY,1968,IA,47.37917393
SHELBY,1969,IA,45.4393696
SHELBY,1970,IA,49.57863539
SHELBY,1971,IA,48.61718935
SHELBY,1972,IA,52.45090696
SHELBY,1973,IA,57.79145915
SHELBY,1974,IA,60.25857034
SHELBY,1975,IA,56.7871346
SHELBY,1976,IA,78.69290248
SHELBY,1977,IA,72.10482488
SHELBY,1978,IA,65.69328727
SHELBY,1979,IA,75.947305
SHELBY,1980,IA,73.69382152
SHELBY,1981,IA,81.72256551
SHELBY,1982,IA,70.92909847
SHELBY,1983,IA,72.52701157
SHELBY,1984,IA,78.11348581
SHELBY,1985,IA,78.90171168
SHELBY,1986,IA,70.79989226
SHELBY,1987,IA,74.13859086
SHELBY,1988,IA,79.93174479
SHELBY,1989,IA,76.01276866
SHELBY,1990,IA,73.74575035
SHELBY,1991,IA,67.92327956
SHELBY,1992,IA,67.19303471
SHELBY,1993,IA,60.36975169
SHELBY,1994,IA,73.44851722
SHELBY,1995,IA,66.33193086
SHELBY,1996,IA,74.16123449
SHELBY,1997,IA,66.71725996
SHELBY,1998,IA,65.74611643
SHELBY,1999,IA,64.45774352
SHELBY,2000,IA,67.63211777
SHELBY,2001,IA,54.19033528
SHELBY,2002,IA,59.31267008
SHELBY,2003,IA,66.54955632
SHELBY,2004,IA,68.22883096
SHELBY,2005,IA,74.31743144
SHELBY,2006,IA,66.65758477
SHELBY,2007,IA,91.19935192
SHELBY,2008,IA,83.88168977
SHELBY,2009,IA,77.11092071
SHELBY,2010,IA,69.50642929
SHELBY,2011,IA,89.05425623
SHELBY,2012,IA,96.68302102
SHELBY,2013,IA,85.0006021
SHELBY,2014,IA,73.1786824
SHELBY,2015,IA,70.92198927
SHELBY,2016,IA,75.70088742
SHELBY,2017,IA,77.11380962
SHELBY,2018,IA,69.35160369
SHELBY,2019,IA,70.18182664
SIOUX,1968,IA,48.90657305
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1969,IA,48.89515329
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1970,IA,50.6065644
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1971,IA,49.93697653
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1972,IA,52.20937768
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1973,IA,56.17765515
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1974,IA,59.56996687
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1975,IA,59.44511533
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1976,IA,77.80079919
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1977,IA,71.44278309
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1978,IA,67.24053442
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1979,IA,77.19500647
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1980,IA,74.9733382
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1981,IA,79.23526065
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1982,IA,74.01280034
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1983,IA,72.03518318
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1984,IA,75.86018322
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1985,IA,81.4214932
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1986,IA,73.02858607
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1987,IA,75.54911283
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1988,IA,80.18576725
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1989,IA,74.53096545
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1990,IA,74.62979588
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1991,IA,69.11844993
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1992,IA,67.39005128
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1993,IA,62.76946095
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1994,IA,73.52882496
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1995,IA,64.16203748
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1996,IA,76.7860122
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1997,IA,66.86105067
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1998,IA,65.85813358
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,1999,IA,64.24905361
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,2000,IA,67.34944636
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,2001,IA,54.00816411
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,2002,IA,59.32863128
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,2003,IA,66.79396033
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,2004,IA,68.52704223
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,2005,IA,75.33658764
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,2006,IA,69.35771093
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,2007,IA,90.046498
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,2008,IA,84.28172743
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,2009,IA,76.19060078
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,2010,IA,82.43310767
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,2011,IA,97.81167841
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,2012,IA,101.5935428
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,2013,IA,91.31916472
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,2014,IA,82.49609268
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,2015,IA,87.14449435
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,2016,IA,93.24195561
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,2017,IA,95.15390888
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,2018,IA,85.52350897
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
SIOUX,2019,IA,86.59614116
,,,
 217813.56379508338 4787485.39705383, 217804.96902985044 4787546.396543517, 217693.94607920572 4789090.381460189, 217673.03850141267 4789154.381176851
STORY,1968,IA,43.13269969
STORY,1969,IA,41.42668189
STORY,1970,IA,42.33003876
STORY,1971,IA,43.22322398
STORY,1972,IA,43.82062571
STORY,1973,IA,49.30684364
STORY,1974,IA,52.47917666
STORY,1975,IA,53.56684777
STORY,1976,IA,71.77737104
STORY,1977,IA,62.13746775
STORY,1978,IA,59.31778788
STORY,1979,IA,68.47660117
STORY,1980,IA,67.65710412
STORY,1981,IA,75.10703089
STORY,1982,IA,65.30190318
STORY,1983,IA,64.18146209
STORY,1984,IA,66.92946215
STORY,1985,IA,71.37473783
STORY,1986,IA,61.839388
STORY,1987,IA,65.48245301
STORY,1988,IA,70.43483171
