CountyName,Year,corng_pa,corng_y,corng_ha,soy_pa,soy_y,soy_ha
BUCHANAN,1978,161000,122.1,156000,78200,38.1,78000
BUCHANAN,1979,169000,140.6,165000,94300,38.1,94200
BUCHANAN,1980,169000,126.5,166000,93300,39.8,93200
BUCHANAN,1981,182000,133.3,178000,82500,38.1,82300
BUCHANAN,1982,175000,130,171000,75800,36.2,75600
BUCHANAN,1983,133000,100.4,129400,66300,36.2,66100
BUCHANAN,1984,184000,118.4,180400,66500,31,66500
BUCHANAN,1985,192000,117,188700,61600,34.6,61400
BUCHANAN,1986,167000,145.6,164200,65800,43.9,65600
BUCHANAN,1987,145000,141.4,142600,68400,47.7,67900
BUCHANAN,1988,154000,75.3,149500,70300,27.4,69900
BUCHANAN,1989,177000,113.6,172300,75000,36.8,74800
BUCHANAN,1990,181000,133.3,177300,68500,45.4,68000
BUCHANAN,1991,184000,123.5,181100,75700,47.3,75400
BUCHANAN,1992,183000,151.1,180500,76000,44.8,75800
BUCHANAN,1993,169000,76.6,163100,82000,36.4,81400
BUCHANAN,1994,176000,150.8,172600,85000,51.8,84800
BUCHANAN,1995,171000,114.8,169100,87000,44.3,86700
BUCHANAN,1996,166000,143.1,164800,98000,45.6,97700
BUCHANAN,1997,165000,137.3,161000,116500,48.2,114800
BUCHANAN,1998,166700,147.3,164800,115900,53.1,115600
BUCHANAN,1999,151000,152.2,149200,122000,49.1,121900
BUCHANAN,2000,152000,140.6,149900,125000,45.6,124800
BUCHANAN,2001,148000,166.6,145300,131000,44.9,130300
BUCHANAN,2002,157000,183.1,154000,121000,49.3,120400
BUCHANAN,2003,160000,159.4,156500,117000,25.9,116500
BUCHANAN,2004,167000,163,164500,110000,45.2,108700
BUCHANAN,2005,171000,178.7,167000,105500,53.6,104800
BUCHANAN,2006,168000,180.8,166200,106500,52.6,106000
BUCHANAN,2007,197500,173.9,194900,77000,50.7,76900
BUCHANAN,2008,179500,167,171500,96500,46.5,95900
BUCHANAN,2009,187000,170.5,182500,95000,44,94900
BUCHANAN,2010,190500,167.5,187500,91500,50.5,90500
BUCHANAN,2011,203000,187,201000,79500,55.1,79000
BUCHANAN,2012,205500,140.4,202000,80800,47.1,80400
BUCHANAN,2013,198000,168.8,195000,79300,49.2,79000
BUCHANAN,2014,192500,169.3,190400,87700,49.5,87000
BUCHANAN,2015,191500,191.6,187200,85700,57.7,85400
BUCHANAN,2016,197500,205.6,192500,77700,60.2,77500
BUCHANAN,2017,187000,221.3,182600,85300,55.9,84800
BUCHANAN,2018,189500,207.1,184900,82600,57.2,82000
BUCHANAN,2019,195000,218.9,190300,73100,55.2,72500
BUENA VISTA,1968,131600,102.8,124000,168700,33.5,96200
BUENA VISTA,1969,136000,102,125000,159500,30.1,93000
BUENA VISTA,1970,145600,84,137200,150300,28.1,95900
BUENA VISTA,1971,159700,105.5,152700,141100,31.9,87800
BUENA VISTA,1972,146700,120,139200,131900,35,93300
BUENA VISTA,1973,152400,113.4,146000,122700,36.5,122400
BUENA VISTA,1974,171200,92.2,163200,113500,32.2,113000
BUENA VISTA,1975,168200,99.6,159500,116900,37.7,116700
BUENA VISTA,1976,176500,74.2,163500,110700,27.6,110500
BUENA VISTA,1977,171300,119.9,162900,119600,43.2,119500
BUENA VISTA,1978,175000,127.5,167000,126600,41.1,126000
BUENA VISTA,1979,175000,129,169000,132400,36.9,132300
BUENA VISTA,1980,176000,121.8,170000,133100,40.7,133000
BUENA VISTA,1981,181000,129.9,175600,127000,42.6,126400
BUENA VISTA,1982,170000,124.9,164600,132000,37.3,131300
BUENA VISTA,1983,111000,81.4,107100,122000,32.5,121500
BUENA VISTA,1984,165000,98.3,157000,129000,31.5,127200
BUENA VISTA,1985,164000,132.4,160800,124000,39.3,123500
BUENA VISTA,1986,147000,131.6,144700,127000,42,126900
BUENA VISTA,1987,124000,131.4,122200,124000,43,122900
BUENA VISTA,1988,140000,113,138600,131000,38.9,130500
BUENA VISTA,1989,160000,132.4,158500,131000,44.2,130800
BUENA VISTA,1990,160000,130.4,154600,136000,41.4,135000
BUENA VISTA,1991,154000,120.5,150700,146000,39.8,145200
BUENA VISTA,1992,166000,153.7,164200,137000,46.6,136700
BUENA VISTA,1993,156000,80.3,147800,141000,30.4,137300
BUENA VISTA,1994,168000,159,165000,146000,52,144900
BUENA VISTA,1995,164000,140,161500,145000,49.1,144600
BUENA VISTA,1996,165000,145.3,158500,152000,46.3,151600
BUENA VISTA,1997,166100,146.4,162500,155900,48.4,154700
BUENA VISTA,1998,168300,154.6,166000,150600,48.8,150100
BUENA VISTA,1999,160000,165.1,157500,157000,46,156800
BUENA VISTA,2000,164000,135.7,160400,153000,38.4,152700
BUENA VISTA,2001,159000,144.4,155800,158000,46.5,157200
BUENA VISTA,2002,160000,159.2,157000,149000,51.5,148100
BUENA VISTA,2003,163000,160,160000,153000,31.7,151400
BUENA VISTA,2004,169000,192.5,166000,144000,49.4,143300
BUENA VISTA,2005,174000,185.3,171000,142500,51.7,141900
BUENA VISTA,2006,171000,143.3,168500,143000,47.8,142500
BUENA VISTA,2007,186000,163,183500,128000,52.6,127800
BUENA VISTA,2008,169000,179,165000,143000,50.5,142600
BUENA VISTA,2009,173000,190.7,171500,140000,53.5,139600
BUENA VISTA,2010,165000,178.3,163500,145500,50.4,145000
BUENA VISTA,2011,174000,180.2,171900,135000,49.3,134000
BUENA VISTA,2012,176000,148.2,172500,133000,42.8,132600
BUENA VISTA,2013,177000,160.5,172200,132000,44.9,131500
BUENA VISTA,2014,172500,172.1,170300,139000,49.1,137800
BUENA VISTA,2015,166000,202.7,159800,147000,59.6,146400
BUENA VISTA,2016,170000,201.1,167600,139000,60.2,138400
BUENA VISTA,2017,166500,187.9,163600,143500,56.5,142700
BUENA VISTA,2018,164000,193.1,161400,144000,55.5,142300
BUENA VISTA,2019,170500,190.8,167900,137000,53.5,135800
BUTLER,1968,124200,97.2,120000,122400,31.8,57100
BUTLER,1969,128000,82,114000,116800,27.7,60000
BUTLER,1970,130700,92.4,124700,111200,31.4,62900
BUTLER,1971,149600,98.4,145000,105600,32,60800
BUTLER,1972,133600,112.8,129300,100000,33,67300
BUTLER,1973,139100,100,134300,94400,32,93900
BUTLER,1974,153300,85,146000,88800,27,88300
BUTLER,1975,164800,88.5,157200,82700,32.1,82500
BUTLER,1976,177900,90.1,170700,81100,31.5,80900
BUTLER,1977,171300,92.4,164100,91100,34.7,91000
BUTLER,1978,174000,111.3,168000,95500,35.7,95000
BUTLER,1979,174000,127.2,169000,110200,35,110000
BUTLER,1980,174000,124.3,169000,114400,40.1,114300
BUTLER,1981,180000,127,175700,103000,37.4,102700
BUTLER,1982,168000,123.9,163700,96200,35.5,95900
BUTLER,1983,107000,104.5,104000,87200,37.1,86900
BUTLER,1984,174000,113.7,169700,88000,31.3,87600
BUTLER,1985,182000,132.5,179500,85200,37.8,84300
BUTLER,1986,158000,134.2,155200,93300,42.5,93200
BUTLER,1987,129000,131.6,126800,81900,45,81700
BUTLER,1988,138000,94.2,136100,88800,31.5,88400
BUTLER,1989,152000,94.3,148800,85600,33.9,85600
BUTLER,1990,157000,129.5,153700,82100,41.6,81400
BUTLER,1991,148000,125.6,145500,101000,40,100600
BUTLER,1992,160000,152.3,158200,89000,45.9,88800
BUTLER,1993,143000,73.9,136300,97000,29.9,92500
BUTLER,1994,153000,140,150400,99000,49.1,98700
BUTLER,1995,151000,125.1,148900,101000,49.2,100700
BUTLER,1996,155000,143.2,153200,116000,46.5,115800
BUTLER,1997,145600,137.7,143100,127200,45.2,126400
BUTLER,1998,152500,151.9,150800,123800,51.7,123400
BUTLER,1999,142000,145.9,138700,132000,45,130300
BUTLER,2000,148000,140.9,146500,129000,46.5,128900
BUTLER,2001,139000,157.9,137200,135000,44.6,133900
BUTLER,2002,143000,175.1,140500,125000,49.4,124300
BUTLER,2003,148000,160.1,145500,126000,24.4,125400
BUTLER,2004,158500,187.9,156000,121000,49.8,120500
BUTLER,2005,159000,185.6,157000,118500,53.9,117900
BUTLER,2006,156000,176.6,154200,120000,52,119600
BUTLER,2007,186000,176.2,184000,88500,52.2,88300
BUTLER,2008,169000,175,161500,105500,47.5,104300
BUTLER,2009,175000,181.8,174000,106500,48,105900
BUTLER,2010,170500,180.5,168500,110000,54.5,109700
BUTLER,2011,180500,186.7,177900,101000,55.3,100300
BUTLER,2012,181000,122,174300,101000,40,100500
BUTLER,2013,172500,179.2,171100,102500,49.4,102000
BUTLER,2014,173500,167.7,170300,106500,46.3,106100
BUTLER,2015,156500,193.3,153600,106000,57.7,105100
BUTLER,2016,181000,207.3,177800,101000,59.9,100100
BUTLER,2017,162000,211.4,159200,107500,55.9,106900
BUTLER,2018,165500,211.3,163000,105500,56.1,104200
BUTLER,2019,172000,209.5,169700,94600,55,93400
CALHOUN,1968,120000,107.5,116000,209500,35.6,121300
CALHOUN,1969,122000,101,115000,197700,29.7,124000
CALHOUN,1970,126800,89.3,121700,185900,30.2,125100
CALHOUN,1971,142300,91.6,134700,174100,29.3,114800
CALHOUN,1972,134700,126,127600,162300,39,122500
CALHOUN,1973,141600,106.2,136600,150500,31,148300
CALHOUN,1974,160600,97.8,153800,138700,30.6,137900
CALHOUN,1975,162600,94.9,156700,142100,34.5,141800
CALHOUN,1976,163500,85.6,157300,134200,29,134000
CALHOUN,1977,160000,83.8,152100,142900,33.4,142400
CALHOUN,1978,156000,123.3,150000,144200,40.3,143000
CALHOUN,1979,160000,138.7,155000,151100,39.5,150600
CALHOUN,1980,161000,123.4,158000,149000,43.3,148900
CALHOUN,1981,165000,135,159500,142000,40.1,140300
CALHOUN,1982,164000,127.8,158800,146000,38.3,143400
CALHOUN,1983,107000,101.2,104000,142000,36.5,141300
CALHOUN,1984,176000,104.4,172500,150000,31.1,148500
CALHOUN,1985,178000,127.1,176000,139000,38,138400
CALHOUN,1986,156000,134.6,154500,145000,41.7,144600
CALHOUN,1987,119000,143.2,116800,145000,46.9,144400
CALHOUN,1988,133000,123.4,131300,150000,37,149200
CALHOUN,1989,155000,134.6,153000,154000,41.8,152300
CALHOUN,1990,161000,125.4,151600,150000,40.2,147800
CALHOUN,1991,151000,116,144500,171000,37,170000
CALHOUN,1992,166000,167.6,163400,149000,45.9,148800
CALHOUN,1993,150000,83.3,143500,159000,28.9,153300
CALHOUN,1994,168000,171.5,166300,155000,54.6,154700
CALHOUN,1995,159000,142.3,157500,160000,48.2,159400
CALHOUN,1996,164000,148.7,162000,161000,47.9,160500
CALHOUN,1997,156500,137.1,153800,161800,45,160300
CALHOUN,1998,162800,130.5,155500,162400,41,158900
CALHOUN,1999,162000,147.9,160300,164000,43.5,163000
CALHOUN,2000,169000,149.5,166500,156000,40.1,155800
CALHOUN,2001,165000,144.2,162600,167000,43.7,166000
CALHOUN,2002,165000,166.8,162500,154000,51.2,153300
CALHOUN,2003,163000,160,160000,159000,33.1,158200
CALHOUN,2004,168500,184.2,167000,148000,46,147600
CALHOUN,2005,163000,182.5,161500,146500,52,145800
CALHOUN,2006,168500,165.5,165500,141500,49.4,141200
CALHOUN,2007,186500,180.2,184900,126000,52.2,125800
CALHOUN,2008,186500,178,181000,127000,49,126500
CALHOUN,2009,175500,168.3,174000,136500,45.5,135100
CALHOUN,2010,182000,173.3,181000,130500,47.6,130000
CALHOUN,2011,184500,181.9,182500,129000,51.7,128400
CALHOUN,2012,196500,134.8,183000,119500,40.3,119100
CALHOUN,2013,176500,132.6,172100,127000,36.4,126400
CALHOUN,2014,182500,189.6,180700,132500,51,131900
CALHOUN,2015,177000,194.7,174100,139000,55.2,138100
CALHOUN,2016,184000,207.3,180900,127500,62.3,126900
CALHOUN,2017,175000,195.1,172700,137500,57.5,136800
CALHOUN,2018,172000,193.3,170500,140500,53.1,138500
CALHOUN,2019,180000,198.8,177300,132500,55.1,131600
CARROLL,1968,134900,100.5,122000,103000,34.3,70800
CARROLL,1969,143000,98,127000,99900,30.4,68000
CARROLL,1970,153300,83.5,136000,96800,31.9,67100
CARROLL,1971,168700,85,146300,93700,30,60700
CARROLL,1972,152800,116.8,132700,90600,39,65300
CARROLL,1973,162800,107.2,144200,87500,34,86500
CARROLL,1974,180600,79.6,157200,84400,30.9,83900
CARROLL,1975,178800,83.1,154000,85800,35.6,85600
CARROLL,1976,188400,72.9,155700,81500,29.6,81300
CARROLL,1977,181000,50.6,139400,90900,30.7,90600
CARROLL,1978,176000,110.7,154000,92200,41.7,92000
CARROLL,1979,189000,123.8,160000,102200,39.6,101300
CARROLL,1980,190000,98.1,160000,103400,40.8,103300
CARROLL,1981,179000,124.6,163900,103000,44.2,103000
CARROLL,1982,176000,114.2,159100,108000,37.5,107800
CARROLL,1983,116000,87.8,103500,102000,36.1,101900
CARROLL,1984,164000,109.3,151800,104000,33.4,103200
CARROLL,1985,166000,129,156700,97500,40.7,97100
CARROLL,1986,147000,138.5,142000,105000,44.5,104400
CARROLL,1987,131000,135.8,127000,110000,45.1,109600
CARROLL,1988,141000,115.9,137400,117000,37.4,116500
CARROLL,1989,167000,129.4,162400,115000,38.9,114800
CARROLL,1990,167000,120.7,160500,112000,40.8,111300
CARROLL,1991,164000,122.1,158900,115000,41,114200
CARROLL,1992,164000,153.5,160500,118000,46.2,117800
CARROLL,1993,154000,70.5,147000,123000,31.8,120500
CARROLL,1994,164000,161.3,156200,124000,52.3,123800
CARROLL,1995,160000,131.1,154700,128000,46.6,127700
CARROLL,1996,154000,142.8,149500,146000,43.1,145100
CARROLL,1997,159100,135,155600,142300,46.2,141100
CARROLL,1998,159200,151.1,154800,139600,46.7,139100
CARROLL,1999,161000,137.4,154300,144000,38.6,138800
CARROLL,2000,161000,136.4,154500,142000,39.1,141800
CARROLL,2001,160000,142.7,153900,145000,46.3,143700
CARROLL,2002,160000,159.2,154500,139000,52.1,138800
CARROLL,2003,158000,161.8,152000,142000,35.8,141400
CARROLL,2004,164500,193.5,159500,138000,51.3,137500
CARROLL,2005,168000,177,163500,130500,52.6,129900
CARROLL,2006,165000,162.5,161400,132000,49.4,127000
CARROLL,2007,191000,169.3,186500,109000,50.5,108800
CARROLL,2008,187500,179,181500,116500,49.5,116200
CARROLL,2009,186000,200.1,183500,115500,55,115300
CARROLL,2010,187000,182,185500,113000,52.8,112500
CARROLL,2011,191000,180.2,188700,110500,52.2,110000
CARROLL,2012,200500,105.3,193600,101000,39.8,100700
CARROLL,2013,197500,136.5,190300,101500,41.8,101100
CARROLL,2014,192500,188.6,189300,113500,55.9,113000
CARROLL,2015,187000,195.4,183900,119500,58,119000
CARROLL,2016,195500,203.1,192400,107500,58.7,107000
CARROLL,2017,182000,211.3,177100,122000,60.4,121100
CARROLL,2018,183000,208.4,179900,114000,59,112700
CARROLL,2019,185000,219.7,182500,111000,58.8,110200
CASS,1968,103200,71.1,97000,57800,29.9,39700
CASS,1969,108000,94,102000,57500,33,38000
CASS,1970,113100,85.7,107000,57200,32.3,39600
CASS,1971,131100,97.6,123300,56900,33,37500
CASS,1972,124700,109.9,117000,56600,34,43700
CASS,1973,128400,106.2,120700,56300,33,55600
CASS,1974,141500,50.8,126300,56000,28.3,55800
CASS,1975,132100,66,120200,61200,30.8,61100
CASS,1976,139300,103.9,130800,61700,29.8,61000
CASS,1977,146200,76.3,135100,63200,35.9,62700
CASS,1978,143000,109.3,135000,63300,36.2,63000
CASS,1979,150000,122.9,144000,67900,38.2,67600
CASS,1980,148000,88.4,129000,72800,35.4,70300
CASS,1981,148000,116.2,141100,71600,42,71600
CASS,1982,144000,110.4,136100,81600,33.8,81200
CASS,1983,92000,91.3,83900,77700,35.2,77700
CASS,1984,125000,107,118300,75000,26.7,74500
CASS,1985,125000,131.9,121600,76500,37.8,75900
CASS,1986,116000,129.8,114200,78200,42.5,78000
CASS,1987,104000,132.9,102300,79900,42.5,79500
CASS,1988,116000,91.5,108700,84500,28.7,84100
CASS,1989,127000,131.4,123500,86700,39.8,86500
CASS,1990,131000,123.9,127200,85700,39.4,85200
CASS,1991,129000,131.4,124700,87800,42.1,87200
CASS,1992,135000,148.8,133100,87000,42.6,86600
CASS,1993,122000,72.1,115100,91000,31,89600
CASS,1994,132000,145.6,129800,92000,49.8,91700
CASS,1995,120000,108.9,118200,98000,36.6,97200
CASS,1996,120000,129.9,118200,97000,40.1,96800
CASS,1997,120100,120.6,117900,109200,40.2,108300
CASS,1998,122900,144.6,120900,110900,42.8,110600
CASS,1999,121000,135.2,119400,115000,41.5,114700
CASS,2000,123000,132.2,120800,113000,40.9,112800
CASS,2001,117000,126.7,114900,116000,43.7,115300
CASS,2002,124000,135,120000,111000,41.5,110300
CASS,2003,120000,133.2,116000,116000,29.5,115500
CASS,2004,126000,192.3,124000,111000,52.8,110200
CASS,2005,127000,168.2,124500,110500,52,109900
CASS,2006,127500,170.8,126900,109500,52.1,109200
CASS,2007,133500,157.5,132000,105300,50.5,104700
CASS,2008,131000,174,129000,109000,46,108300
CASS,2009,139000,182.4,138000,105500,54.5,104800
CASS,2010,137500,155.1,135000,108000,53.2,107300
CASS,2011,140500,175.2,136500,109500,52.4,107900
CASS,2012,139000,120.4,136400,109500,37.1,109100
CASS,2013,139000,159.5,134900,112000,44.8,111400
CASS,2014,133500,173.7,131800,123500,53.8,122800
CASS,2015,137000,193.7,133900,117500,57.2,117000
CASS,2016,134500,195.9,132500,118000,59.6,117700
CASS,2017,132000,197.4,126700,122000,56.9,121300
CASS,2018,128000,169.5,125000,121500,52.6,120500
CASS,2019,137500,200.3,135100,112000,56.9,111300
CEDAR,1968,140000,106.8,136000,144400,38.2,39800
CEDAR,1969,141000,111,135000,132100,41,42000
CEDAR,1970,143200,76.2,137200,119800,37,45600
CEDAR,1971,149200,120.9,143800,107500,39.9,53700
CEDAR,1972,132200,119.1,126700,95200,38,59700
CEDAR,1973,133000,107,126600,82900,38,82300
CEDAR,1974,153300,95.4,145800,70600,31.6,70400
CEDAR,1975,161500,110.3,154500,66500,38.4,66300
CEDAR,1976,175000,117.1,168800,55300,37,55200
CEDAR,1977,177700,123.7,171700,59500,42.5,59400
CEDAR,1978,186000,129.4,182000,69100,40.6,69000
CEDAR,1979,182000,144.1,177000,72500,43.8,72400
CEDAR,1980,182000,124.6,179000,75100,44.4,75000
CEDAR,1981,186000,141.4,182800,70500,46.9,70500
CEDAR,1982,189000,138.1,184400,71700,42.8,71700
CEDAR,1983,115000,90.9,111100,70100,40.4,70100
CEDAR,1984,162000,134.7,159600,73100,40.6,73000
CEDAR,1985,167000,134.7,164100,73500,45,73100
CEDAR,1986,147000,144,145000,79500,42.9,79100
CEDAR,1987,136000,120.6,133600,70300,46.7,70000
CEDAR,1988,154000,61.3,148500,75100,34.5,74500
CEDAR,1989,171000,131.8,167400,78400,46.9,78300
CEDAR,1990,176000,136.5,173800,75400,49,74200
CEDAR,1991,180000,108.6,177100,73800,50,73500
CEDAR,1992,175000,147.7,172700,80000,45.1,79600
CEDAR,1993,162000,91.3,157800,83000,38.7,82000
CEDAR,1994,170000,157.5,168100,87000,55.9,86700
CEDAR,1995,165000,121.4,162900,90000,46.7,89600
CEDAR,1996,163000,139.5,160100,111000,47.1,110400
CEDAR,1997,145800,141.3,143800,116100,51.7,115100
CEDAR,1998,141000,169.8,139300,118800,54.7,118400
CEDAR,1999,139000,156.9,136300,125000,51.1,124900
CEDAR,2000,140000,147.1,137300,126000,46.6,125800
CEDAR,2001,138000,172.7,135300,128000,50.5,127200
CEDAR,2002,141000,187,138500,123000,50.6,122400
CEDAR,2003,147000,180.1,143500,119000,36.2,118500
CEDAR,2004,149500,188.8,147000,118000,49.8,117500
CEDAR,2005,153000,144.4,150000,111500,47.8,110900
CEDAR,2006,145500,181.6,144600,119000,51.3,118000
CEDAR,2007,175500,184.2,173900,91000,52.2,90900
CEDAR,2008,162000,180,157500,106000,48.5,105600
CEDAR,2009,162500,191.5,161500,108000,53.5,107500
CEDAR,2010,162000,174.4,160500,110000,53.1,109600
CEDAR,2011,173500,184.9,172000,99700,62.4,99200
CEDAR,2012,163500,158.9,160400,108500,56.6,108200
CEDAR,2013,164000,169.7,159800,110500,50.2,109900
CEDAR,2014,154500,184.1,152900,117500,55.8,116900
CEDAR,2015,157000,188.8,154400,116000,56.9,115500
CEDAR,2016,162500,215.3,160800,115000,60.5,113000
CEDAR,2017,154500,222.3,153800,118000,59.6,117300
CEDAR,2018,154500,222.3,151300,119000,63.3,118100
CEDAR,2019,158500,193.7,156400,117250,60,116350
CERRO GORDO,1968,122100,105.6,118000,197400,32,74700
CERRO GORDO,1969,124000,98,112000,181700,30.9,73000
CERRO GORDO,1970,120800,101.6,116000,166000,32.6,79300
CERRO GORDO,1971,147900,104,144100,150300,29.5,73400
CERRO GORDO,1972,127000,115.2,123200,134600,35,81700
CERRO GORDO,1973,133500,105.2,128700,118900,32,118300
CERRO GORDO,1974,160700,87.9,152600,103200,28,102600
CERRO GORDO,1975,160800,93.3,155500,97500,33.2,97300
CERRO GORDO,1976,184000,93.9,177800,94000,32.1,93800
CERRO GORDO,1977,165900,104.3,158800,103500,37.1,103300
CERRO GORDO,1978,156000,119.9,151000,111500,35.7,110000
CERRO GORDO,1979,158000,131.8,151000,113900,36.4,113800
CERRO GORDO,1980,164000,130.2,159000,112400,37.8,112300
CERRO GORDO,1981,175000,134.1,170000,113000,34.2,109900
CERRO GORDO,1982,171000,126.9,168400,115000,35.9,114700
CERRO GORDO,1983,117000,109.3,114800,109000,37,108800
CERRO GORDO,1984,166000,111.9,163700,119000,30.2,118400
CERRO GORDO,1985,174000,125.8,172600,113000,34.2,112300
CERRO GORDO,1986,148000,144.7,146900,120000,41.2,119700
CERRO GORDO,1987,123000,133,121500,101000,43.5,100600
CERRO GORDO,1988,141000,100.2,139600,100100,34.1,99600
CERRO GORDO,1989,163000,97,161500,104000,31.5,103300
CERRO GORDO,1990,168000,136.8,166400,99800,44,99300
CERRO GORDO,1991,154000,120,152800,113200,37.5,112300
CERRO GORDO,1992,173000,143.7,171800,97000,42.2,96600
CERRO GORDO,1993,155000,64.8,142800,110000,24.2,108000
CERRO GORDO,1994,166000,147.6,164100,112000,47.5,111500
CERRO GORDO,1995,164000,127.1,162800,111000,46.4,110700
CERRO GORDO,1996,160000,143.7,159000,119000,40.3,118800
CERRO GORDO,1997,143100,146,141500,131000,44.3,130200
CERRO GORDO,1998,148100,146.4,147400,125800,49.1,125400
CERRO GORDO,1999,150000,144.1,148200,143000,41.4,142900
CERRO GORDO,2000,159000,149.4,157600,134500,46.9,134400
CERRO GORDO,2001,152000,146.8,150200,144000,43.9,143000
CERRO GORDO,2002,157400,168.5,155500,131000,45,130500
CERRO GORDO,2003,160500,161.5,158500,130000,29.1,129400
CERRO GORDO,2004,172500,168.2,170500,118000,44.2,117300
CERRO GORDO,2005,175000,184,173000,115500,52.1,114900
CERRO GORDO,2006,177000,169.1,175300,112500,49.1,112300
CERRO GORDO,2007,204000,173.2,201500,82500,51,82400
CERRO GORDO,2008,187500,166,179500,101000,45,100100
CERRO GORDO,2009,179000,169.8,178500,103000,47,102600
CERRO GORDO,2010,181000,173,176000,104000,51.5,103700
CERRO GORDO,2011,185500,169.3,183900,96600,47.7,96000
CERRO GORDO,2012,182500,124.8,177300,99000,42.5,98500
CERRO GORDO,2013,141500,163.1,130300,88700,40.3,88100
CERRO GORDO,2014,184000,168.3,181800,97400,50.2,97000
CERRO GORDO,2015,163500,196.9,160400,114500,58.9,113900
CERRO GORDO,2016,177500,193.6,174200,98000,58.6,97400
CERRO GORDO,2017,163500,208.9,162500,114000,55.2,113400
CERRO GORDO,2018,162500,184.4,160300,115500,51.7,114200
CERRO GORDO,2019,173000,191.8,169300,103000,52.7,102200
CHEROKEE,1968,123900,90,108000,90200,28.6,66400
CHEROKEE,1969,130000,105,113000,88400,36,59000
